buy_order,sell_order,trade_type,price,quantity,timestamp
BUY-1763965650520-000898,SELL-1763965655393-001787,FOREX,2.95,432,2026-01-20 12:12:12.558229
BUY-1763965650520-000898,SELL-1763965655402-006736,FOREX,5.21,12,2026-01-20 12:12:12.558235
BUY-1763965650523-002693,SELL-1763965655402-006736,FOREX,5.21,83,2026-01-20 12:12:12.558240
BUY-1763965650522-001834,SELL-1763965655394-002274,FOREX,2.02,464,2026-01-20 12:12:12.558275
BUY-1763965650522-001834,SELL-1763965655395-002563,FOREX,4.15,96,2026-01-20 12:12:12.558279
BUY-1763965650522-001834,SELL-1763965655401-006004,FOREX,1.4,156,2026-01-20 12:12:12.558293
BUY-1763965650526-004728,SELL-1763965655401-006004,FOREX,1.4,420,2026-01-20 12:12:12.558299
BUY-1763965650526-004728,SELL-1763965655400-005373,FOREX,4.48,32,2026-01-20 12:12:12.558305
BUY-1763965650522-001992,SELL-1763965655400-005373,FOREX,4.48,295,2026-01-20 12:12:12.558312
BUY-1763965650522-001992,SELL-1763965655402-006736,FOREX,5.21,43,2026-01-20 12:12:12.558317
BUY-1763965650527-005187,SELL-1763965655402-006736,FOREX,5.21,712,2026-01-20 12:12:12.558325
BUY-1763965650527-005187,SELL-1763965655397-003565,FOREX,5.09,236,2026-01-20 12:12:12.558331
BUY-1763965650525-003945,SELL-1763965655397-003565,FOREX,5.09,139,2026-01-20 12:12:12.558338
BUY-1763965650525-003945,SELL-1763965655396-003035,FOREX,4.89,32,2026-01-20 12:12:12.558343
BUY-1763965650525-003945,SELL-1763965655393-001747,FOREX,7.13,143,2026-01-20 12:12:12.558348
BUY-1763965650525-003945,SELL-1763965655394-002172,FOREX,4.57,334,2026-01-20 12:12:12.558353
BUY-1763965650525-003945,SELL-1763965655390-000164,FOREX,3.5,48,2026-01-20 12:12:12.558540
BUY-1763965650525-003945,SELL-1763965655399-004670,FOREX,5.45,123,2026-01-20 12:12:12.558559
BUY-1763965650525-003945,SELL-1763965655391-000591,FOREX,4.94,87,2026-01-20 12:12:12.558574
BUY-1763965650529-006780,SELL-1763965655391-000591,FOREX,4.94,523,2026-01-20 12:12:12.558581
BUY-1763965650519-000586,SELL-1763965655391-000591,FOREX,4.94,41,2026-01-20 12:12:12.558587
BUY-1763965650519-000586,SELL-1763965655396-003418,FOREX,5.29,156,2026-01-20 12:12:12.558592
BUY-1763965650519-000586,SELL-1763965655398-004354,FOREX,3.74,96,2026-01-20 12:12:12.558625
BUY-1763965650520-001040,SELL-1763965655398-004354,FOREX,3.74,377,2026-01-20 12:12:12.558631
BUY-1763965650527-005349,SELL-1763965655398-004354,FOREX,3.74,515,2026-01-20 12:12:12.558638
BUY-1763965650527-005349,SELL-1763965655394-002416,FOREX,5.31,151,2026-01-20 12:12:12.558643
BUY-1763965650529-006930,SELL-1763965655394-002416,FOREX,5.31,75,2026-01-20 12:12:12.558649
BUY-1763965650529-006930,SELL-1763965655400-005643,FOREX,3.32,258,2026-01-20 12:12:12.558709
BUY-1763965650529-006930,SELL-1763965655397-003978,FOREX,1.49,145,2026-01-20 12:12:12.558735
BUY-1763965650528-005861,SELL-1763965655397-003978,FOREX,1.49,134,2026-01-20 12:12:12.558741
BUY-1763965650523-002680,SELL-1763965655397-003978,FOREX,1.49,615,2026-01-20 12:12:12.558748
BUY-1763965650523-002680,SELL-1763965655393-001546,FOREX,2.69,278,2026-01-20 12:12:12.558834
BUY-1763965650523-002521,SELL-1763965655393-001546,FOREX,2.69,409,2026-01-20 12:12:12.558839
BUY-1763965650523-002521,SELL-1763965655401-005778,FOREX,4.24,568,2026-01-20 12:12:12.558953
BUY-1763965650524-003671,SELL-1763965655401-005778,FOREX,4.24,28,2026-01-20 12:12:12.558958
BUY-1763965650524-003671,SELL-1763965655402-006827,FOREX,4.04,225,2026-01-20 12:12:12.559069
BUY-1763965650522-001879,SELL-1763965655402-006827,FOREX,4.04,122,2026-01-20 12:12:12.559075
BUY-1763965650522-001879,SELL-1763965655391-000441,FOREX,2.5,26,2026-01-20 12:12:12.559111
BUY-1763965650522-001879,SELL-1763965655402-006722,FOREX,3.66,488,2026-01-20 12:12:12.559489
BUY-1763965650522-001950,SELL-1763965655402-006722,FOREX,3.66,195,2026-01-20 12:12:12.559499
BUY-1763965650528-006462,SELL-1763965655402-006722,FOREX,3.66,263,2026-01-20 12:12:12.559505
BUY-1763965650528-006462,SELL-1763965655395-002830,FOREX,4.55,141,2026-01-20 12:12:12.559699
BUY-1763965650521-001203,SELL-1763965655395-002830,FOREX,4.55,227,2026-01-20 12:12:12.559705
BUY-1763965650522-001911,SELL-1763965655395-002830,FOREX,4.55,514,2026-01-20 12:12:12.559710
BUY-1763965650522-001911,SELL-1763965655390-000332,FOREX,2.5,47,2026-01-20 12:12:12.559764
BUY-1763965650522-001911,SELL-1763965655391-000547,FOREX,1.28,407,2026-01-20 12:12:12.559817
BUY-1763965650523-002271,SELL-1763965655391-000547,FOREX,1.28,270,2026-01-20 12:12:12.559823
BUY-1763965650523-002271,SELL-1763965655399-005016,FOREX,2.47,22,2026-01-20 12:12:12.559889
BUY-1763965650523-002271,SELL-1763965655394-002396,FOREX,1.15,71,2026-01-20 12:12:12.559902
BUY-1763965650522-001697,SELL-1763965655394-002396,FOREX,1.15,322,2026-01-20 12:12:12.559914
BUY-1763965650520-000821,SELL-1763965655400-005111,CRYPTO,146.05,57,2026-01-20 12:12:12.559950
BUY-1763965650523-002439,SELL-1763965655400-005111,CRYPTO,146.05,159,2026-01-20 12:12:12.559956
BUY-1763965650527-005474,SELL-1763965655400-005111,CRYPTO,146.05,38,2026-01-20 12:12:12.559961
BUY-1763965650529-006686,SELL-1763965655400-005111,CRYPTO,146.05,6,2026-01-20 12:12:12.559967
BUY-1763965650524-003122,SELL-1763965655400-005111,CRYPTO,146.05,6,2026-01-20 12:12:12.559971
BUY-1763965650527-005410,SELL-1763965655400-005111,CRYPTO,146.05,9,2026-01-20 12:12:12.559976
BUY-1763965650527-005410,SELL-1763965655398-004131,CRYPTO,221.93,1,2026-01-20 12:12:12.559982
BUY-1763965650529-007390,SELL-1763965655398-004131,CRYPTO,221.93,8,2026-01-20 12:12:12.559986
BUY-1763965650520-000882,SELL-1763965655398-004131,CRYPTO,221.93,1,2026-01-20 12:12:12.559991
BUY-1763965650528-006607,SELL-1763965655398-004131,CRYPTO,221.93,12,2026-01-20 12:12:12.559996
BUY-1763965650524-003210,SELL-1763965655398-004131,CRYPTO,221.93,48,2026-01-20 12:12:12.560006
BUY-1763965650526-004857,SELL-1763965655398-004131,CRYPTO,221.93,32,2026-01-20 12:12:12.560011
BUY-1763965650529-007138,SELL-1763965655398-004131,CRYPTO,221.93,4,2026-01-20 12:12:12.560016
BUY-1763965650523-002792,SELL-1763965655398-004131,CRYPTO,221.93,16,2026-01-20 12:12:12.560020
BUY-1763965650528-006479,SELL-1763965655398-004131,CRYPTO,221.93,22,2026-01-20 12:12:12.560025
BUY-1763965650523-002796,SELL-1763965655398-004131,CRYPTO,221.93,6,2026-01-20 12:12:12.560030
BUY-1763965650522-001697,SELL-1763965655392-000991,FOREX,2.72,370,2026-01-20 12:12:12.560246
BUY-1763965650529-006992,SELL-1763965655392-000991,FOREX,2.72,52,2026-01-20 12:12:12.560256
BUY-1763965650523-002602,SELL-1763965655392-000991,FOREX,2.72,564,2026-01-20 12:12:12.560262
BUY-1763965650523-002602,SELL-1763965655401-005861,FOREX,1.04,223,2026-01-20 12:12:12.560301
BUY-1763965650522-002036,SELL-1763965655401-005861,FOREX,1.04,119,2026-01-20 12:12:12.560305
BUY-1763965650522-002036,SELL-1763965655399-004995,FOREX,2.83,616,2026-01-20 12:12:12.560328
BUY-1763965650526-004788,SELL-1763965655399-004995,FOREX,2.83,42,2026-01-20 12:12:12.560331
BUY-1763965650525-004111,SELL-1763965655391-000596,EQUITY,52.91,294,2026-01-20 12:12:12.560412
BUY-1763965650521-001459,SELL-1763965655391-000596,EQUITY,52.91,38,2026-01-20 12:12:12.560418
BUY-1763965650521-001459,SELL-1763965655403-007088,EQUITY,57.59,723,2026-01-20 12:12:12.560422
BUY-1763965650521-001459,SELL-1763965655399-004723,EQUITY,54.8,52,2026-01-20 12:12:12.560425
BUY-1763965650529-007045,SELL-1763965655399-004723,EQUITY,54.8,551,2026-01-20 12:12:12.560428
BUY-1763965650527-005487,SELL-1763965655399-004723,EQUITY,54.8,112,2026-01-20 12:12:12.560430
BUY-1763965650529-007291,SELL-1763965655399-004723,EQUITY,54.8,112,2026-01-20 12:12:12.560433
BUY-1763965650529-007291,SELL-1763965655403-007478,EQUITY,57.67,244,2026-01-20 12:12:12.560446
BUY-1763965650529-007291,SELL-1763965655403-007259,EQUITY,57.96,186,2026-01-20 12:12:12.560450
BUY-1763965650529-007291,SELL-1763965655399-004550,EQUITY,66.09,160,2026-01-20 12:12:12.560454
BUY-1763965650526-004788,SELL-1763965655391-000792,FOREX,5.1,152,2026-01-20 12:12:12.560467
BUY-1763965650523-002769,SELL-1763965655401-005729,FOREX,1.49,537,2026-01-20 12:12:12.560739
BUY-1763965650519-000360,SELL-1763965655401-005729,FOREX,1.49,49,2026-01-20 12:12:12.560743
BUY-1763965650522-002101,SELL-1763965655401-005729,FOREX,1.49,224,2026-01-20 12:12:12.560746
BUY-1763965650521-001231,SELL-1763965655401-005729,FOREX,1.49,35,2026-01-20 12:12:12.560749
BUY-1763965650521-001231,SELL-1763965655392-001324,FOREX,2.56,113,2026-01-20 12:12:12.560751
BUY-1763965650521-001231,SELL-1763965655402-006831,FOREX,2.7,364,2026-01-20 12:12:12.560753
BUY-1763965650524-003105,SELL-1763965655402-006831,FOREX,2.7,256,2026-01-20 12:12:12.560756
BUY-1763965650524-003105,SELL-1763965655401-005853,FOREX,3.12,97,2026-01-20 12:12:12.560759
BUY-1763965650524-003105,SELL-1763965655390-000207,FOREX,2.0,50,2026-01-20 12:12:12.560766
BUY-1763965650522-001896,SELL-1763965655390-000207,FOREX,2.0,21,2026-01-20 12:12:12.560769
BUY-1763965650522-001896,SELL-1763965655399-004958,FOREX,5.2,123,2026-01-20 12:12:12.560772
BUY-1763965650522-001896,SELL-1763965655396-003159,FOREX,2.98,676,2026-01-20 12:12:12.560774
BUY-1763965650525-003956,SELL-1763965655396-003159,FOREX,2.98,9,2026-01-20 12:12:12.560777
BUY-1763965650525-003956,SELL-1763965655392-001245,FOREX,4.7,281,2026-01-20 12:12:12.560780
BUY-1763965650528-006593,SELL-1763965655392-001245,FOREX,4.7,118,2026-01-20 12:12:12.560783
BUY-1763965650525-004212,SELL-1763965655395-002571,FOREX,1.67,381,2026-01-20 12:12:12.560795
BUY-1763965650525-004212,SELL-1763965655395-002712,FOREX,3.29,43,2026-01-20 12:12:12.560806
BUY-1763965650523-002652,SELL-1763965655395-002712,FOREX,3.29,234,2026-01-20 12:12:12.560811
BUY-1763965650528-006415,SELL-1763965655395-002712,FOREX,3.29,450,2026-01-20 12:12:12.560816
BUY-1763965650528-006415,SELL-1763965655392-001245,FOREX,4.7,100,2026-01-20 12:12:12.560820
BUY-1763965650523-002281,SELL-1763965655392-001245,FOREX,4.7,6,2026-01-20 12:12:12.560987
BUY-1763965650529-006633,SELL-1763965655392-001245,FOREX,4.7,472,2026-01-20 12:12:12.560999
BUY-1763965650529-006633,SELL-1763965655399-005050,FOREX,2.88,333,2026-01-20 12:12:12.561087
BUY-1763965650521-001307,SELL-1763965655399-005050,FOREX,2.88,275,2026-01-20 12:12:12.561093
BUY-1763965650529-006887,SELL-1763965655399-005050,FOREX,2.88,25,2026-01-20 12:12:12.561099
BUY-1763965650529-006887,SELL-1763965655395-002965,FOREX,3.97,236,2026-01-20 12:12:12.561104
BUY-1763965650529-007291,SELL-1763965655397-003822,EQUITY,52.14,246,2026-01-20 12:12:12.561121
BUY-1763965650519-000618,SELL-1763965655397-003822,EQUITY,52.14,6,2026-01-20 12:12:12.561127
BUY-1763965650526-005045,SELL-1763965655397-003822,EQUITY,52.14,378,2026-01-20 12:12:12.561139
BUY-1763965650526-005045,SELL-1763965655392-001297,EQUITY,110.44,16,2026-01-20 12:12:12.561145
BUY-1763965650522-002178,SELL-1763965655392-001297,EQUITY,110.44,39,2026-01-20 12:12:12.561150
BUY-1763965650522-002178,SELL-1763965655401-006330,EQUITY,73.15,263,2026-01-20 12:12:12.561155
BUY-1763965650527-005468,SELL-1763965655401-006330,EQUITY,73.15,449,2026-01-20 12:12:12.561160
BUY-1763965650527-005468,SELL-1763965655393-001864,EQUITY,79.55,35,2026-01-20 12:12:12.561165
BUY-1763965650518-000142,SELL-1763965655393-001864,EQUITY,79.55,81,2026-01-20 12:12:12.561169
BUY-1763965650528-006015,SELL-1763965655393-001864,EQUITY,79.55,119,2026-01-20 12:12:12.561174
BUY-1763965650518-000023,SELL-1763965655393-001864,EQUITY,79.55,56,2026-01-20 12:12:12.561178
BUY-1763965650529-006887,SELL-1763965655401-006015,FOREX,3.61,596,2026-01-20 12:12:12.561192
BUY-1763965650529-006895,SELL-1763965655401-006015,FOREX,3.61,66,2026-01-20 12:12:12.561197
BUY-1763965650529-006895,SELL-1763965655402-006502,FOREX,5.24,40,2026-01-20 12:12:12.561225
BUY-1763965650529-006895,SELL-1763965655396-003319,FOREX,4.63,206,2026-01-20 12:12:12.561238
BUY-1763965650529-006895,SELL-1763965655403-007185,FOREX,4.45,474,2026-01-20 12:12:12.561259
BUY-1763965650529-006895,SELL-1763965655400-005253,FOREX,3.36,92,2026-01-20 12:12:12.561271
BUY-1763965650525-004125,SELL-1763965655400-005253,FOREX,3.36,487,2026-01-20 12:12:12.561276
BUY-1763965650522-001931,SELL-1763965655400-005253,FOREX,3.36,341,2026-01-20 12:12:12.561281
BUY-1763965650520-000694,SELL-1763965655397-003819,EQUITY,52.37,427,2026-01-20 12:12:12.561301
BUY-1763965650524-003281,SELL-1763965655397-003819,EQUITY,52.37,56,2026-01-20 12:12:12.561306
BUY-1763965650525-003753,SELL-1763965655397-003819,EQUITY,52.37,310,2026-01-20 12:12:12.561311
BUY-1763965650525-003753,SELL-1763965655393-001908,EQUITY,60.76,180,2026-01-20 12:12:12.561315
BUY-1763965650525-003753,SELL-1763965655393-001864,EQUITY,79.55,92,2026-01-20 12:12:12.561320
BUY-1763965650529-007296,SELL-1763965655393-001864,EQUITY,79.55,55,2026-01-20 12:12:12.561324
BUY-1763965650525-003816,SELL-1763965655393-001864,EQUITY,79.55,168,2026-01-20 12:12:12.561328
BUY-1763965650519-000408,SELL-1763965655393-001864,EQUITY,79.55,24,2026-01-20 12:12:12.561333
BUY-1763965650519-000408,SELL-1763965655396-003046,EQUITY,73.22,7,2026-01-20 12:12:12.561338
BUY-1763965650521-001547,SELL-1763965655396-003046,EQUITY,73.22,186,2026-01-20 12:12:12.561342
BUY-1763965650521-001510,SELL-1763965655396-003046,EQUITY,73.22,95,2026-01-20 12:12:12.561347
BUY-1763965650522-001931,SELL-1763965655394-002171,FOREX,2.39,71,2026-01-20 12:12:12.561460
BUY-1763965650522-001931,SELL-1763965655390-000103,FOREX,2.0,89,2026-01-20 12:12:12.561561
BUY-1763965650522-001931,SELL-1763965655398-004197,FOREX,4.66,14,2026-01-20 12:12:12.561584
BUY-1763965650521-001161,SELL-1763965655398-004197,FOREX,4.66,526,2026-01-20 12:12:12.561589
BUY-1763965650521-001161,SELL-1763965655401-005825,FOREX,4.56,395,2026-01-20 12:12:12.561615
BUY-1763965650520-000804,SELL-1763965655401-005825,FOREX,4.56,221,2026-01-20 12:12:12.561620
BUY-1763965650520-000804,SELL-1763965655402-006602,FOREX,5.1,464,2026-01-20 12:12:12.561624
BUY-1763965650529-006783,SELL-1763965655402-006602,FOREX,5.1,196,2026-01-20 12:12:12.561814
BUY-1763965650523-002426,SELL-1763965655397-003535,FOREX,3.48,101,2026-01-20 12:12:12.561845
BUY-1763965650523-002426,SELL-1763965655395-002775,FOREX,2.89,10,2026-01-20 12:12:12.561921
BUY-1763965650523-002426,SELL-1763965655399-004691,FOREX,2.72,365,2026-01-20 12:12:12.561947
BUY-1763965650526-004395,SELL-1763965655392-001101,CRYPTO,123.81,1,2026-01-20 12:12:12.562005
BUY-1763965650523-002426,SELL-1763965655400-005213,FOREX,1.34,231,2026-01-20 12:12:12.562078
BUY-1763965650523-002426,SELL-1763965655399-005088,FOREX,1.71,219,2026-01-20 12:12:12.562108
BUY-1763965650529-006799,SELL-1763965655399-005088,FOREX,1.71,197,2026-01-20 12:12:12.562114
BUY-1763965650529-006799,SELL-1763965655400-005580,FOREX,4.74,252,2026-01-20 12:12:12.562118
BUY-1763965650527-005118,SELL-1763965655400-005580,FOREX,4.74,244,2026-01-20 12:12:12.562123
BUY-1763965650525-004155,SELL-1763965655400-005580,FOREX,4.74,181,2026-01-20 12:12:12.562128
BUY-1763965650525-004155,SELL-1763965655402-006602,FOREX,5.1,288,2026-01-20 12:12:12.562133
BUY-1763965650525-004155,SELL-1763965655390-000076,FOREX,2.0,27,2026-01-20 12:12:12.562159
BUY-1763965650525-004155,SELL-1763965655399-005018,FOREX,2.35,321,2026-01-20 12:12:12.562201
BUY-1763965650522-002118,SELL-1763965655399-005018,FOREX,2.35,492,2026-01-20 12:12:12.562206
BUY-1763965650522-002118,SELL-1763965655403-007210,FOREX,6.24,193,2026-01-20 12:12:12.562211
BUY-1763965650518-000130,SELL-1763965655399-004627,FOREX,1.26,61,2026-01-20 12:12:12.562262
BUY-1763965650520-001008,SELL-1763965655399-004627,FOREX,1.26,331,2026-01-20 12:12:12.562267
BUY-1763965650520-001008,SELL-1763965655403-007210,FOREX,6.24,192,2026-01-20 12:12:12.562271
BUY-1763965650520-001008,SELL-1763965655394-002114,FOREX,3.64,96,2026-01-20 12:12:12.562284
BUY-1763965650529-007384,SELL-1763965655394-002114,FOREX,3.64,89,2026-01-20 12:12:12.562289
BUY-1763965650527-005700,SELL-1763965655394-002114,FOREX,3.64,60,2026-01-20 12:12:12.562294
BUY-1763965650522-001701,SELL-1763965655394-002114,FOREX,3.64,208,2026-01-20 12:12:12.562299
BUY-1763965650522-001701,SELL-1763965655392-001025,FOREX,7.57,168,2026-01-20 12:12:12.562304
BUY-1763965650519-000493,SELL-1763965655399-004639,FOREX,1.36,65,2026-01-20 12:12:12.562325
BUY-1763965650526-004433,SELL-1763965655399-004639,FOREX,1.36,620,2026-01-20 12:12:12.562331
BUY-1763965650529-006676,SELL-1763965655399-004639,FOREX,1.36,258,2026-01-20 12:12:12.562336
BUY-1763965650529-006676,SELL-1763965655392-001025,FOREX,7.57,167,2026-01-20 12:12:12.562340
BUY-1763965650524-003052,SELL-1763965655402-006410,FOREX,1.08,303,2026-01-20 12:12:12.562361
BUY-1763965650524-003052,SELL-1763965655396-003299,FOREX,2.67,671,2026-01-20 12:12:12.562591
BUY-1763965650519-000277,SELL-1763965655396-003299,FOREX,2.67,36,2026-01-20 12:12:12.562600
BUY-1763965650528-006467,SELL-1763965655396-003299,FOREX,2.67,107,2026-01-20 12:12:12.562605
BUY-1763965650524-003459,SELL-1763965655396-003299,FOREX,2.67,64,2026-01-20 12:12:12.562610
BUY-1763965650527-005333,SELL-1763965655396-003299,FOREX,2.67,27,2026-01-20 12:12:12.562616
BUY-1763965650527-005333,SELL-1763965655397-003760,FOREX,4.75,615,2026-01-20 12:12:12.562755
BUY-1763965650525-003715,SELL-1763965655397-003760,FOREX,4.75,239,2026-01-20 12:12:12.562760
BUY-1763965650525-003715,SELL-1763965655390-000359,FOREX,2.0,37,2026-01-20 12:12:12.562803
BUY-1763965650525-003715,SELL-1763965655403-007104,FOREX,2.91,511,2026-01-20 12:12:12.562850
BUY-1763965650528-006249,SELL-1763965655394-002289,EQUITY,50.12,30,2026-01-20 12:12:12.562896
BUY-1763965650525-003715,SELL-1763965655401-006007,FOREX,3.49,133,2026-01-20 12:12:12.562974
BUY-1763965650523-002498,SELL-1763965655401-006007,FOREX,3.49,132,2026-01-20 12:12:12.562979
BUY-1763965650523-002498,SELL-1763965655390-000068,FOREX,2.0,18,2026-01-20 12:12:12.563340
BUY-1763965650523-002498,SELL-1763965655394-002066,FOREX,3.27,127,2026-01-20 12:12:12.563384
BUY-1763965650523-002498,SELL-1763965655395-002947,FOREX,3.2,361,2026-01-20 12:12:12.563540
BUY-1763965650528-005893,SELL-1763965655395-002947,FOREX,3.2,33,2026-01-20 12:12:12.563546
BUY-1763965650522-002187,SELL-1763965655395-002947,FOREX,3.2,128,2026-01-20 12:12:12.563551
BUY-1763965650529-007433,SELL-1763965655395-002947,FOREX,3.2,3,2026-01-20 12:12:12.563556
BUY-1763965650529-007433,SELL-1763965655394-002272,FOREX,3.54,289,2026-01-20 12:12:12.563561
BUY-1763965650529-007433,SELL-1763965655392-001058,FOREX,6.82,2,2026-01-20 12:12:12.563565
BUY-1763965650529-007433,SELL-1763965655402-006515,FOREX,4.47,103,2026-01-20 12:12:12.563570
BUY-1763965650521-001601,SELL-1763965655402-006515,FOREX,4.47,200,2026-01-20 12:12:12.563574
BUY-1763965650521-001601,SELL-1763965655399-004752,FOREX,3.58,724,2026-01-20 12:12:12.563579
BUY-1763965650521-001601,SELL-1763965655394-002147,FOREX,1.73,27,2026-01-20 12:12:12.563616
BUY-1763965650521-001601,SELL-1763965655401-005984,FOREX,1.57,44,2026-01-20 12:12:12.563706
BUY-1763965650526-005079,SELL-1763965655401-005984,FOREX,1.57,225,2026-01-20 12:12:12.563712
BUY-1763965650523-002311,SELL-1763965655401-005984,FOREX,1.57,398,2026-01-20 12:12:12.563717
BUY-1763965650522-001656,SELL-1763965655401-005984,FOREX,1.57,37,2026-01-20 12:12:12.563722
BUY-1763965650520-000964,SELL-1763965655401-005984,FOREX,1.57,36,2026-01-20 12:12:12.563727
BUY-1763965650529-006908,SELL-1763965655401-005984,FOREX,1.57,241,2026-01-20 12:12:12.563731
BUY-1763965650527-005746,SELL-1763965655401-005984,FOREX,1.57,3,2026-01-20 12:12:12.563736
BUY-1763965650527-005746,SELL-1763965655397-004001,FOREX,5.66,141,2026-01-20 12:12:12.563747
BUY-1763965650527-005746,SELL-1763965655397-003733,FOREX,6.33,621,2026-01-20 12:12:12.563751
BUY-1763965650527-005746,SELL-1763965655402-006409,FOREX,6.87,208,2026-01-20 12:12:12.563756
BUY-1763965650529-006735,SELL-1763965655402-006409,FOREX,6.87,353,2026-01-20 12:12:12.563761
BUY-1763965650526-004395,SELL-1763965655400-005628,CRYPTO,148.68,83,2026-01-20 12:12:12.563795
BUY-1763965650523-002758,SELL-1763965655399-004920,FOREX,3.96,225,2026-01-20 12:12:12.563822
BUY-1763965650527-005498,SELL-1763965655399-004920,FOREX,3.96,256,2026-01-20 12:12:12.563827
BUY-1763965650528-006417,SELL-1763965655394-002208,FOREX,1.43,561,2026-01-20 12:12:12.563839
BUY-1763965650527-005619,SELL-1763965655394-002208,FOREX,1.43,265,2026-01-20 12:12:12.563844
BUY-1763965650527-005619,SELL-1763965655399-004920,FOREX,3.96,320,2026-01-20 12:12:12.563849
BUY-1763965650527-005619,SELL-1763965655402-006614,FOREX,4.81,226,2026-01-20 12:12:12.563853
